,Unnamed: 0,team,color,alt_color,logos,id,jersey,name,position,height,weight,year
3325,3325,New Mexico,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",4711607.0,22,Mustapha Amzil,F,81,215,4
3328,3328,New Mexico,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",5105569.0,8,Filip Borovicanin,F,81,220,3
3330,3330,New Mexico,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",5107782.0,2,Donovan Dent,G,74,185,3
3333,3333,New Mexico,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",4703015.0,23,Nelly Junior Joseph,C,82,245,4
3338,3338,New Mexico,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",4845368.0,3,Tru Washington,G,76,195,2
3351,3351,Air Force,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']",5182081.0,3,Luke Kearney,F,79,215,2
3352,3352,Air Force,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']",5247865.0,35,Kyle Marshall,G,76,190,1
3353,3353,Air Force,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']",4903269.0,24,Jeffrey Mills,G,76,200,4
3360,3360,Air Force,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']",4903265.0,5,Ethan Taylor,G,77,205,4
3362,3362,Air Force,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']",5182084.0,10,Caleb Walker,F,81,240,2
3366,3366,Wagner,#00483A,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2681.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2681.png']",4902635.0,1,Javier Ezquerra,G,73,175,4
3367,3367,Wagner,#00483A,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2681.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2681.png']",5242414.0,11,Zavier Fitch,F,79,190,1
3369,3369,Wagner,#00483A,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2681.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2681.png']",4897959.0,2,Di'Andre Howell-South,G,76,200,3
3371,3371,Wagner,#00483A,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2681.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2681.png']",5106634.0,32,Keyontae Lewis,F,81,255,3
3375,3375,Wagner,#00483A,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2681.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2681.png']",4897951.0,12,Zaire Williams,G,76,190,4
3377,3377,Monmouth,#051844,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2405.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2405.png']",5174959.0,1,Abdi Bashir Jr.,G,79,160,2
3378,3378,Monmouth,#051844,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2405.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2405.png']",5106703.0,13,Jack Collins,G,77,205,3
3381,3381,Monmouth,#051844,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2405.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2405.png']",5107358.0,3,Madison Durr,G,77,195,3
3388,3388,Monmouth,#051844,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2405.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2405.png']",5107158.0,0,Dok Muordar,C,85,195,3
3392,3392,Monmouth,#051844,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2405.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2405.png']",5174962.0,23,Cornelius Robinson III,F,79,225,2
3394,3394,Central Connecticut,#1B49A2,#d1d5d8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2115.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2115.png']",4896536.0,15,Jayden Brown,F,80,215,4
3397,3397,Central Connecticut,#1B49A2,#d1d5d8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2115.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2115.png']",5241694.0,2,Devin Haid,G,77,190,3
3399,3399,Central Connecticut,#1B49A2,#d1d5d8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2115.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2115.png']",5177231.0,23,Jordan Jones,G,72,180,4
3403,3403,Central Connecticut,#1B49A2,#d1d5d8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2115.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2115.png']",4896534.0,11,Abdul Momoh,F,79,235,4
3404,3404,Central Connecticut,#1B49A2,#d1d5d8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2115.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2115.png']",4896530.0,0,Joe Ostrowsky,G,72,175,4
3411,3411,St. Francis (PA),#a20012,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2598.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2598.png']",5242401.0,7,Jeremy Clayville,G,72,165,1
3416,3416,St. Francis (PA),#a20012,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2598.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2598.png']",5177140.0,5,Daemar Kelly,G,77,190,2
3419,3419,St. Francis (PA),#a20012,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2598.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2598.png']",5242402.0,11,Riley Parker,G,74,195,3
3421,3421,St. Francis (PA),#a20012,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2598.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2598.png']",5106053.0,31,Valentino Pinedo,F,80,228,3
3423,3423,St. Francis (PA),#a20012,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2598.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2598.png']",5177288.0,14,Bobby Rosenberger III,G,77,205,2
3431,3431,Quinnipiac,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5177137.0,4,Khaden Bennett,G,76,185,2
3434,3434,Quinnipiac,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4398398.0,3,Savion Lewis,G,73,175,4
3435,3435,Quinnipiac,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5108029.0,7,Ryan Mabrey,G,77,195,3
3436,3436,Quinnipiac,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5107321.0,2,Amarri Monroe,F,79,220,3
3437,3437,Quinnipiac,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5107797.0,33,Paul Otieno,F,80,225,4
3445,3445,Quinnipiac,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5242908.0,24,Jaden Zimmerman,G,77,175,1
3446,3446,Fairleigh Dickinson,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5241775.0,8,Ahmed Barba-Bey,G,75,185,4
3447,3447,Fairleigh Dickinson,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5177233.0,2,Terrence Brown,G,75,175,2
3450,3450,Fairleigh Dickinson,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5106588.0,13,Jo'el Emanuel,F,78,205,3
3455,3455,Fairleigh Dickinson,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5241777.0,20,Dylan Jones,G,77,190,3
3457,3457,Fairleigh Dickinson,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5241774.0,7,Bismark Nsiah,F,80,220,4
3463,3463,Long Island University,#152532,#c8caca,['https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png'],5175029.0,0,Malachi Davis,G,76,175,3
3464,3464,Long Island University,#152532,#c8caca,['https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png'],5122836.0,33,Jamal Fuller,F,77,215,4
3466,3466,Long Island University,#152532,#c8caca,['https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png'],5118036.0,2,Blake Lander,G,76,195,3
3467,3467,Long Island University,#152532,#c8caca,['https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png'],5243273.0,22,Shadrak Lasu,F,80,-1,1
3475,3475,Long Island University,#152532,#c8caca,['https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png'],4702767.0,11,Terell Strickland,G,72,175,4
3478,3478,Robert Morris,#00214D,#a21d2b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2523.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2523.png']",5177211.0,7,Alvaro Folgueiras,F,81,215,2
3483,3483,Robert Morris,#00214D,#a21d2b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2523.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2523.png']",5241690.0,4,Josh Omojafo,G,77,200,3
3484,3484,Robert Morris,#00214D,#a21d2b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2523.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2523.png']",4702662.0,45,Ismael Plet,F,80,230,4
3488,3488,Robert Morris,#00214D,#a21d2b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2523.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2523.png']",4897215.0,11,DJ Smith,G,72,160,3
3490,3490,Robert Morris,#00214D,#a21d2b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2523.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2523.png']",4702046.0,8,Kam Woods,G,74,185,4
3491,3491,Sacred Heart,#a40012,#c29472,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2529.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2529.png']",4897700.0,1,Griffin Barrouk,G,77,200,3
3494,3494,Sacred Heart,#a40012,#c29472,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2529.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2529.png']",5243019.0,3,Mekhi Conner,G,73,183,1
3498,3498,Sacred Heart,#a40012,#c29472,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2529.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2529.png']",4709320.0,7,Anquan Hill,F,81,200,3
3504,3504,Sacred Heart,#a40012,#c29472,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2529.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2529.png']",5111935.0,5,Amiri Stewart,G,75,191,4
3505,3505,Sacred Heart,#a40012,#c29472,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2529.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2529.png']",4897974.0,25,Tanner Thomas,F,78,215,3
3507,3507,Mount St. Mary's,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4897976.0,4,Dola Adebayo,F,80,210,3
3509,3509,Mount St. Mary's,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4897979.0,14,Jedy Cordilia,F,81,210,4
3511,3511,Mount St. Mary's,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5242640.0,23,Javon Ervin,G,75,200,3
3518,3518,Mount St. Mary's,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],4702218.0,45,Xavier Lipscomb,G,74,195,4
3520,3520,Mount St. Mary's,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],5242634.0,1,Carmelo Pacheco,G,77,190,2
3523,3523,Morehead State,#094FA3,#fed91a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2413.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2413.png']",4606833.0,5,Tyler Brelsford,G,76,185,4
3525,3525,Morehead State,#094FA3,#fed91a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2413.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2413.png']",5107877.0,2,Steven Clay,G,76,185,3
3529,3529,Morehead State,#094FA3,#fed91a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2413.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2413.png']",4897051.0,8,Anouar Mellouk,F,80,205,3
3531,3531,Morehead State,#094FA3,#fed91a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2413.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2413.png']",5177358.0,1,Jerone Morton,G,76,200,2
3535,3535,Morehead State,#094FA3,#fed91a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2413.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2413.png']",4703423.0,13,Kenny White Jr.,F,79,225,4
3538,3538,Austin Peay,#8e0b0b,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2046.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2046.png']",4683734.0,12,Anton Brookshire,G,74,174,3
3540,3540,Austin Peay,#8e0b0b,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2046.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2046.png']",5239749.0,2,Tekao Carpenter,G,75,190,3
3548,3548,Austin Peay,#8e0b0b,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2046.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2046.png']",5239753.0,20,Quan Lax,G,74,188,3
3550,3550,Austin Peay,#8e0b0b,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2046.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2046.png']",5239748.0,0,Tate McCubbin,G,80,174,1
3551,3551,Austin Peay,#8e0b0b,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2046.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2046.png']",4683842.0,4,LJ Thomas,G,74,199,3
3557,3557,Tennessee Tech,#5A4099,#ffde00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2635.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2635.png']",5108796.0,0,Daniel Egbuniwe,F,79,210,3
3560,3560,Tennessee Tech,#5A4099,#ffde00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2635.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2635.png']",5242992.0,3,Jaylon Johnson,G,72,170,3
3561,3561,Tennessee Tech,#5A4099,#ffde00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2635.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2635.png']",5177611.0,5,Rodney Johnson Jr.,F,77,220,4
3562,3562,Tennessee Tech,#5A4099,#ffde00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2635.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2635.png']",5177610.0,2,Kyle Layton,G,72,175,2
3563,3563,Tennessee Tech,#5A4099,#ffde00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2635.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2635.png']",5242994.0,7,JaJuan Nicholls,F,80,220,2
3566,3566,Tennessee Tech,#5A4099,#ffde00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2635.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2635.png']",4687377.0,10,Grant Slatten,G,77,195,3
3570,3570,Jacksonville State,#b50500,#b5b7ba,"['http://a.espncdn.com/i/teamlogos/ncaa/500/55.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/55.png']",4703246.0,4,Marcellus Brigham Jr.,F,79,210,4
3572,3572,Jacksonville State,#b50500,#b5b7ba,"['http://a.espncdn.com/i/teamlogos/ncaa/500/55.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/55.png']",5176333.0,3,Koree Cotton,G,78,185,1
3577,3577,Jacksonville State,#b50500,#b5b7ba,"['http://a.espncdn.com/i/teamlogos/ncaa/500/55.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/55.png']",5242121.0,2,Quel'Ron House,G,71,175,1
3583,3583,Jacksonville State,#b50500,#b5b7ba,"['http://a.espncdn.com/i/teamlogos/ncaa/500/55.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/55.png']",5106670.0,50,Mason Nicholson,C,82,280,3
3585,3585,Jacksonville State,#b50500,#b5b7ba,"['http://a.espncdn.com/i/teamlogos/ncaa/500/55.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/55.png']",4703115.0,5,Jaron Pierre Jr.,G,77,188,4
3590,3590,Samford,#005485,#bc0023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2535.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2535.png']",5243241.0,33,Jaden Brownell,F,81,230,3
3592,3592,Samford,#005485,#bc0023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2535.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2535.png']",4703411.0,3,Trey Fort,G,76,200,4
3594,3594,Samford,#005485,#bc0023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2535.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2535.png']",4701559.0,5,Collin Holloway,F,78,220,4
3595,3595,Samford,#005485,#bc0023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2535.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2535.png']",5176160.0,1,Josh Holloway,G,74,160,2
3597,3597,Samford,#005485,#bc0023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2535.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2535.png']",4431751.0,21,Rylan Jones,G,72,175,4
3606,3606,Eastern Illinois,#152532,#bebab9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2197.png']",4897268.0,23,Rodolfo Bolis,F,80,255,4
3609,3609,Eastern Illinois,#152532,#bebab9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2197.png']",5242420.0,5,Zion Fruster,G,74,170,3
3613,3613,Eastern Illinois,#152532,#bebab9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2197.png']",4898343.0,40,Kooper Jacobi,F,79,200,4
3617,3617,Eastern Illinois,#152532,#bebab9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2197.png']",5177742.0,11,Malik Olafioye,G,74,190,1
3620,3620,Eastern Illinois,#152532,#bebab9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2197.png']",5177341.0,3,Nakyel Shelton,G,75,180,4
3626,3626,Murray State,#002148,#000e00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/93.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/93.png']",5107703.0,23,Nick Ellington,F,79,235,4
3627,3627,Murray State,#002148,#000e00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/93.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/93.png']",5107883.0,7,AJ Ferguson,G,79,195,4
3628,3628,Murray State,#002148,#000e00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/93.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/93.png']",4897227.0,9,Terence Harcum,G,75,205,4
3632,3632,Murray State,#002148,#000e00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/93.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/93.png']",4703071.0,0,Kylen Milton,G,76,195,4
3637,3637,Murray State,#002148,#000e00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/93.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/93.png']",4703220.0,24,JaCobi Wood,G,74,190,4
3639,3639,UT Martin,#FF6700,#102a5c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2630.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2630.png']",5243007.0,15,Carlos Cortijo,G,72,165,2
3642,3642,UT Martin,#FF6700,#102a5c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2630.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2630.png']",5243000.0,1,Tarence Guinyard,G,74,170,3
3647,3647,UT Martin,#FF6700,#102a5c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2630.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2630.png']",5243012.0,33,Filip Radakovic,G,79,200,1
3648,3648,UT Martin,#FF6700,#102a5c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2630.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2630.png']",5107154.0,7,Vladimer Salaridze,F,79,230,4
3654,3654,UT Martin,#FF6700,#102a5c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2630.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2630.png']",5243003.0,6,Matija Zuzic,F,79,195,3
3661,3661,Southeast Missouri State,#c8102e,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2546.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2546.png']",5242977.0,30,Elliot Lowndes,F,84,220,3
3662,3662,Southeast Missouri State,#c8102e,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2546.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2546.png']",5107904.0,1,Rob Martin,G,70,170,3
3665,3665,Southeast Missouri State,#c8102e,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2546.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2546.png']",5242974.0,15,Brendan Terry,F,79,215,3
3667,3667,Southeast Missouri State,#c8102e,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2546.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2546.png']",5177367.0,2,BJ Ward,G,72,195,2
3668,3668,Southeast Missouri State,#c8102e,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2546.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2546.png']",5176712.0,10,Teddy Washington Jr.,G,74,175,4
3670,3670,Eastern Kentucky,#660819,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2198.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2198.png']",4703234.0,10,Devontae Blanton,F,78,214,4
3676,3676,Eastern Kentucky,#660819,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2198.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2198.png']",5106707.0,11,Jackson Holt,G,76,185,2
3677,3677,Eastern Kentucky,#660819,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2198.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2198.png']",5239784.0,3,George Kimble III,G,74,184,2
3680,3680,Eastern Kentucky,#660819,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2198.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2198.png']",4898333.0,13,Montavious Myrick,F,80,208,4
